YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2014,1,CA,"Combined Heat and Power, Industrial Power",Wind,133.07
2014,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,63099.62
2014,1,CA,"Combined Heat and Power, Electric Power",Total,1813933.75
2014,1,CA,"Combined Heat and Power, Electric Power",Coal,368.1
2014,1,CA,"Combined Heat and Power, Electric Power",Geothermal,24023.17
2014,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,1718192.7
2014,1,CA,"Combined Heat and Power, Electric Power",Other,10119
2014,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,17360.17
2014,1,CA,"Combined Heat and Power, Electric Power",Other Gases,0
2014,1,CA,"Combined Heat and Power, Electric Power",Petroleum,844.1
2014,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,43026.51
2014,1,CA,"Combined Heat and Power, Commercial Power",Total,247501.25
2014,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,79.56
2014,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,150938.74
2014,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,91464.65
2014,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,129.05
2014,1,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,4818
2014,1,CA,"Combined Heat and Power, Commercial Power",Wind,71.25
2014,2,CA,Total Electric Power Industry,Total,13997302.28
2014,2,CA,Total Electric Power Industry,Coal,26449.22
2014,2,CA,Total Electric Power Industry,Geothermal,942304.09
2014,2,CA,Total Electric Power Industry,Hydroelectric Conventional,722386.73
2014,2,CA,Total Electric Power Industry,Natural Gas,9551619.27
2014,2,CA,Total Electric Power Industry,Nuclear,799061
2014,2,CA,Total Electric Power Industry,Other,61848.7
2014,2,CA,Total Electric Power Industry,Other Biomass,211061.34
2014,2,CA,Total Electric Power Industry,Other Gases,97715.12
2014,2,CA,Total Electric Power Industry,Petroleum,3450.41
2014,2,CA,Total Electric Power Industry,Pumped Storage,-14496
2014,2,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,435554.99
2014,2,CA,Total Electric Power Industry,Wind,880887.75
2014,2,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,279459.65
2014,2,CA,"Electric Generators, Independent Power Producers",Total,6576948.32
2014,2,CA,"Electric Generators, Independent Power Producers",Geothermal,859630.2
2014,2,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,28862.06
2014,2,CA,"Electric Generators, Independent Power Producers",Natural Gas,4189178.23
2014,2,CA,"Electric Generators, Independent Power Producers",Other,7953.71
2014,2,CA,"Electric Generators, Independent Power Producers",Other Biomass,104394.19
2014,2,CA,"Electric Generators, Independent Power Producers",Petroleum,61.91
2014,2,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,402633.88
2014,2,CA,"Electric Generators, Independent Power Producers",Wind,808641.59
2014,2,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,175592.56
2014,2,CA,"Electric Generators, Electric Utilities",Total,4409471.77
2014,2,CA,"Electric Generators, Electric Utilities",Geothermal,61025
2014,2,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,693416.27
2014,2,CA,"Electric Generators, Electric Utilities",Natural Gas,2751981.36
2014,2,CA,"Electric Generators, Electric Utilities",Nuclear,799061
2014,2,CA,"Electric Generators, Electric Utilities",Other,0
2014,2,CA,"Electric Generators, Electric Utilities",Other Biomass,16993.39
2014,2,CA,"Electric Generators, Electric Utilities",Other Gases,0
2014,2,CA,"Electric Generators, Electric Utilities",Petroleum,2406.98
2014,2,CA,"Electric Generators, Electric Utilities",Pumped Storage,-14496
2014,2,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,27047.59
2014,2,CA,"Electric Generators, Electric Utilities",Wind,72036.19
2014,2,CA,"Combined Heat and Power, Industrial Power",Total,1256431.74
2014,2,CA,"Combined Heat and Power, Industrial Power",Coal,26288.18
2014,2,CA,"Combined Heat and Power, Industrial Power",Natural Gas,1027445.73
2014,2,CA,"Combined Heat and Power, Industrial Power",Other,46502.12
2014,2,CA,"Combined Heat and Power, Industrial Power",Other Biomass,432.84
2014,2,CA,"Combined Heat and Power, Industrial Power",Other Gases,97715.12
2014,2,CA,"Combined Heat and Power, Industrial Power",Petroleum,183.72
2014,2,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,319.76
2014,2,CA,"Combined Heat and Power, Industrial Power",Wind,123.1
2014,2,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,57421.18
2014,2,CA,"Combined Heat and Power, Electric Power",Total,1540463.17
2014,2,CA,"Combined Heat and Power, Electric Power",Coal,161.05
2014,2,CA,"Combined Heat and Power, Electric Power",Geothermal,21648.89
2014,2,CA,"Combined Heat and Power, Electric Power",Natural Gas,1450753.1
2014,2,CA,"Combined Heat and Power, Electric Power",Other,7392.87
2014,2,CA,"Combined Heat and Power, Electric Power",Other Biomass,13328.25
2014,2,CA,"Combined Heat and Power, Electric Power",Other Gases,0
2014,2,CA,"Combined Heat and Power, Electric Power",Petroleum,733.1
2014,2,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,46445.92
2014,2,CA,"Combined Heat and Power, Commercial Power",Total,213987.28
2014,2,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,108.4
2014,2,CA,"Combined Heat and Power, Commercial Power",Natural Gas,132260.86
2014,2,CA,"Combined Heat and Power, Commercial Power",Other Biomass,75912.67
2014,2,CA,"Combined Heat and Power, Commercial Power",Petroleum,64.71
2014,2,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,5553.76
2014,2,CA,"Combined Heat and Power, Commercial Power",Wind,86.87
2014,3,CA,Total Electric Power Industry,Total,14155157.36
2014,3,CA,Total Electric Power Industry,Coal,87965.13
2014,3,CA,Total Electric Power Industry,Geothermal,1043081.58
2014,3,CA,Total Electric Power Industry,Hydroelectric Conventional,950983.11
2014,3,CA,Total Electric Power Industry,Natural Gas,8507135.2
2014,3,CA,Total Electric Power Industry,Nuclear,960097
2014,3,CA,Total Electric Power Industry,Other,67744.37
2014,3,CA,Total Electric Power Industry,Other Biomass,244229.17
2014,3,CA,Total Electric Power Industry,Other Gases,84486.2
2014,3,CA,Total Electric Power Industry,Petroleum,3790.45
2014,3,CA,Total Electric Power Industry,Pumped Storage,-18549
2014,3,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,729313.22
2014,3,CA,Total Electric Power Industry,Wind,1140212.03
2014,3,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,354668.89
2014,3,CA,"Electric Generators, Independent Power Producers",Total,6505227.21
2014,3,CA,"Electric Generators, Independent Power Producers",Geothermal,947165.11
2014,3,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,34968.79
2014,3,CA,"Electric Generators, Independent Power Producers",Natural Gas,3432553.18
2014,3,CA,"Electric Generators, Independent Power Producers",Other,9848.61
2014,3,CA,"Electric Generators, Independent Power Producers",Other Biomass,128721.31
2014,3,CA,"Electric Generators, Independent Power Producers",Petroleum,145.86
2014,3,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,679781.14
2014,3,CA,"Electric Generators, Independent Power Producers",Wind,1044604.67
2014,3,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,227438.55
2014,3,CA,"Electric Generators, Electric Utilities",Total,4514408.44
2014,3,CA,"Electric Generators, Electric Utilities",Geothermal,72370
2014,3,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,915906.28
2014,3,CA,"Electric Generators, Electric Utilities",Natural Gas,2433012.42
2014,3,CA,"Electric Generators, Electric Utilities",Nuclear,960097
2014,3,CA,"Electric Generators, Electric Utilities",Other,0
2014,3,CA,"Electric Generators, Electric Utilities",Other Biomass,13214.89
2014,3,CA,"Electric Generators, Electric Utilities",Other Gases,0
2014,3,CA,"Electric Generators, Electric Utilities",Petroleum,2477.09
2014,3,CA,"Electric Generators, Electric Utilities",Pumped Storage,-18549
2014,3,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,40571.21
2014,3,CA,"Electric Generators, Electric Utilities",Wind,95308.55
2014,3,CA,"Combined Heat and Power, Industrial Power",Total,1267507.33
2014,3,CA,"Combined Heat and Power, Industrial Power",Coal,28279.81
2014,3,CA,"Combined Heat and Power, Industrial Power",Natural Gas,1041315.31
2014,3,CA,"Combined Heat and Power, Industrial Power",Other,49301.53
2014,3,CA,"Combined Heat and Power, Industrial Power",Other Biomass,530.11
2014,3,CA,"Combined Heat and Power, Industrial Power",Other Gases,84486.2
2014,3,CA,"Combined Heat and Power, Industrial Power",Petroleum,208.45
2014,3,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,488.34
2014,3,CA,"Combined Heat and Power, Industrial Power",Wind,174.47
2014,3,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,62723.12
2014,3,CA,"Combined Heat and Power, Electric Power",Total,1638387.25
2014,3,CA,"Combined Heat and Power, Electric Power",Coal,59685.32
2014,3,CA,"Combined Heat and Power, Electric Power",Geothermal,23546.48
2014,3,CA,"Combined Heat and Power, Electric Power",Natural Gas,1465271.9
2014,3,CA,"Combined Heat and Power, Electric Power",Other,8594.23
2014,3,CA,"Combined Heat and Power, Electric Power",Other Biomass,15887.3
2014,3,CA,"Combined Heat and Power, Electric Power",Other Gases,0
2014,3,CA,"Combined Heat and Power, Electric Power",Petroleum,894.79
2014,3,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,64507.23
2014,3,CA,"Combined Heat and Power, Commercial Power",Total,229627.13
2014,3,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,108.03
2014,3,CA,"Combined Heat and Power, Commercial Power",Natural Gas,134982.4
2014,3,CA,"Combined Heat and Power, Commercial Power",Other Biomass,85875.56
2014,3,CA,"Combined Heat and Power, Commercial Power",Petroleum,64.26
2014,3,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,8472.53
2014,3,CA,"Combined Heat and Power, Commercial Power",Wind,124.34
2014,4,CA,Total Electric Power Industry,Total,15231379.11
2014,4,CA,Total Electric Power Industry,Coal,57409.21
2014,4,CA,Total Electric Power Industry,Geothermal,1040507.49
2014,4,CA,Total Electric Power Industry,Hydroelectric Conventional,1411011.19
2014,4,CA,Total Electric Power Industry,Natural Gas,8134793.94
2014,4,CA,Total Electric Power Industry,Nuclear,1644750
2014,4,CA,Total Electric Power Industry,Other,66320.24
2014,4,CA,Total Electric Power Industry,Other Biomass,246229.39
2014,4,CA,Total Electric Power Industry,Other Gases,110885.63
2014,4,CA,Total Electric Power Industry,Petroleum,3033.5
2014,4,CA,Total Electric Power Industry,Pumped Storage,-52505
2014,4,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,877334.7
2014,4,CA,Total Electric Power Industry,Wind,1388860.55
2014,4,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,302748.29
2014,4,CA,"Electric Generators, Independent Power Producers",Total,6801207.46
2014,4,CA,"Electric Generators, Independent Power Producers",Geothermal,948531.08
2014,4,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,58407.53
2014,4,CA,"Electric Generators, Independent Power Producers",Natural Gas,3384005.14
2014,4,CA,"Electric Generators, Independent Power Producers",Other,9483.54
2014,4,CA,"Electric Generators, Independent Power Producers",Other Biomass,124681.2
2014,4,CA,"Electric Generators, Independent Power Producers",Petroleum,87.64
2014,4,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,821269.86
2014,4,CA,"Electric Generators, Independent Power Producers",Wind,1271839.78
2014,4,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,182901.68
2014,4,CA,"Electric Generators, Electric Utilities",Total,5431818.01
2014,4,CA,"Electric Generators, Electric Utilities",Geothermal,68915
2014,4,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1352181.29
2014,4,CA,"Electric Generators, Electric Utilities",Natural Gas,2236396.05
2014,4,CA,"Electric Generators, Electric Utilities",Nuclear,1644750
2014,4,CA,"Electric Generators, Electric Utilities",Other,0
2014,4,CA,"Electric Generators, Electric Utilities",Other Biomass,17308.58
2014,4,CA,"Electric Generators, Electric Utilities",Other Gases,0
2014,4,CA,"Electric Generators, Electric Utilities",Petroleum,2319.11
2014,4,CA,"Electric Generators, Electric Utilities",Pumped Storage,-52505
2014,4,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,45796.83
2014,4,CA,"Electric Generators, Electric Utilities",Wind,116656.15
2014,4,CA,"Combined Heat and Power, Industrial Power",Total,1224742.3
2014,4,CA,"Combined Heat and Power, Industrial Power",Coal,14863.54
2014,4,CA,"Combined Heat and Power, Industrial Power",Natural Gas,987296.52
2014,4,CA,"Combined Heat and Power, Industrial Power",Other,47297.11
2014,4,CA,"Combined Heat and Power, Industrial Power",Other Biomass,570.8
2014,4,CA,"Combined Heat and Power, Industrial Power",Other Gases,110885.63
2014,4,CA,"Combined Heat and Power, Industrial Power",Petroleum,131.25
2014,4,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,562.35
2014,4,CA,"Combined Heat and Power, Industrial Power",Wind,206.21
2014,4,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,62928.89
2014,4,CA,"Combined Heat and Power, Electric Power",Total,1548698.32
2014,4,CA,"Combined Heat and Power, Electric Power",Coal,42545.67
2014,4,CA,"Combined Heat and Power, Electric Power",Geothermal,23061.41
2014,4,CA,"Combined Heat and Power, Electric Power",Natural Gas,1398783.75
2014,4,CA,"Combined Heat and Power, Electric Power",Other,9539.58
2014,4,CA,"Combined Heat and Power, Electric Power",Other Biomass,17403.6
2014,4,CA,"Combined Heat and Power, Electric Power",Other Gases,0
2014,4,CA,"Combined Heat and Power, Electric Power",Petroleum,446.59
2014,4,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,56917.71
2014,4,CA,"Combined Heat and Power, Commercial Power",Total,224913.01
2014,4,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,422.36
2014,4,CA,"Combined Heat and Power, Commercial Power",Natural Gas,128312.48
2014,4,CA,"Combined Heat and Power, Commercial Power",Other Biomass,86265.21
2014,4,CA,"Combined Heat and Power, Commercial Power",Petroleum,48.91
2014,4,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,9705.65
2014,4,CA,"Combined Heat and Power, Commercial Power",Wind,158.41
2014,5,CA,Total Electric Power Industry,Total,16446861.52
2014,5,CA,Total Electric Power Industry,Coal,55100.52
2014,5,CA,Total Electric Power Industry,Geothermal,1065016.38
2014,5,CA,Total Electric Power Industry,Hydroelectric Conventional,2062869.58
2014,5,CA,Total Electric Power Industry,Natural Gas,8155840
2014,5,CA,Total Electric Power Industry,Nuclear,1679904
2014,5,CA,Total Electric Power Industry,Other,66223.92
2014,5,CA,Total Electric Power Industry,Other Biomass,228102.69
2014,5,CA,Total Electric Power Industry,Other Gases,92903.21
2014,5,CA,Total Electric Power Industry,Petroleum,8095.38
2014,5,CA,Total Electric Power Industry,Pumped Storage,-100640
2014,5,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,1005613.6
